Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5E	-3.9286E-6	1.4954E-6	1.7890E-4	0.00	90.00	0.00	0.00	159.16	88.65	1.7895E-4	-6.1054E-5	7.8478E-6	4.5343E-3	4.9876E-9	-1.5791E-5	-4.3433E-9	1.7890E-4	NA	24971	3.80	0.45	-6.1059E-5	2.3639E-5	4.5343E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-3.5101E-6	1.8881E-6	1.7816E-4	0.00	90.00	0.00	0.00	151.72	88.72	1.7821E-4	-5.4548E-5	1.3715E-5	4.5157E-3	5.0953E-9	-1.6132E-5	-4.4371E-9	1.7816E-4	NA	24971	3.80	0.46	-5.4553E-5	2.9847E-5	4.5157E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-3.3156E-6	1.9060E-6	1.7698E-4	0.00	90.00	0.00	0.00	150.11	88.76	1.7702E-4	-5.1526E-5	1.3679E-5	4.4857E-3	5.1962E-9	-1.6452E-5	-4.5249E-9	1.7698E-4	NA	24971	3.80	0.47	-5.1531E-5	3.0131E-5	4.4857E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-3.4714E-6	1.8491E-6	1.7541E-4	0.00	90.00	0.00	0.00	151.96	88.72	1.7546E-4	-5.3947E-5	1.2458E-5	4.4460E-3	5.2973E-9	-1.6772E-5	-4.6130E-9	1.7541E-4	NA	24971	3.80	0.48	-5.3953E-5	2.9230E-5	4.4460E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-3.8499E-6	1.8725E-6	1.7335E-4	0.00	90.00	0.00	0.00	154.06	88.59	1.7340E-4	-5.9830E-5	1.2489E-5	4.3936E-3	5.4050E-9	-1.7113E-5	-4.7068E-9	1.7335E-4	NA	24971	3.80	0.49	-5.9835E-5	2.9601E-5	4.3936E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-4.3267E-6	2.0986E-6	1.7068E-4	0.00	90.00	0.00	0.00	154.13	88.39	1.7074E-4	-6.7240E-5	1.5721E-5	4.3259E-3	5.5126E-9	-1.7453E-5	-4.8005E-9	1.7068E-4	NA	24971	3.80	0.50	-6.7245E-5	3.3174E-5	4.3259E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-4.5716E-6	2.4827E-6	1.6778E-4	0.00	90.00	0.00	0.00	151.49	88.22	1.6786E-4	-7.1046E-5	2.1452E-5	4.2525E-3	5.6203E-9	-1.7794E-5	-4.8943E-9	1.6778E-4	NA	24971	3.80	0.51	-7.1052E-5	3.9247E-5	4.2525E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-4.4230E-6	2.9367E-6	1.6476E-4	0.00	90.00	0.00	0.00	146.42	88.15	1.6484E-4	-6.8737E-5	2.8310E-5	4.1759E-3	5.7212E-9	-1.8114E-5	-4.9821E-9	1.6476E-4	NA	24971	3.80	0.52	-6.8743E-5	4.6424E-5	4.1759E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-4.0002E-6	3.2077E-6	1.6208E-4	0.00	90.00	0.00	0.00	141.27	88.19	1.6216E-4	-6.2165E-5	3.2273E-5	4.1080E-3	5.8223E-9	-1.8434E-5	-5.0702E-9	1.6208E-4	NA	24971	3.80	0.53	-6.2170E-5	5.0707E-5	4.1080E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-3.3532E-6	3.1284E-6	1.5986E-4	0.00	90.00	0.00	0.00	136.99	88.36	1.5993E-4	-5.2109E-5	3.0679E-5	4.0518E-3	5.9299E-9	-1.8774E-5	-5.1638E-9	1.5986E-4	NA	24971	3.80	0.54	-5.2115E-5	4.9454E-5	4.0518E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-2.4272E-6	2.5831E-6	1.5814E-4	0.00	90.00	0.00	0.00	133.22	88.72	1.5818E-4	-3.7718E-5	2.1739E-5	4.0081E-3	6.0309E-9	-1.9094E-5	-5.2518E-9	1.5814E-4	NA	24971	3.80	0.55	-3.7724E-5	4.0833E-5	4.0081E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-1.2882E-6	1.6276E-6	1.5725E-4	0.00	90.00	0.00	0.00	128.36	89.24	1.5727E-4	-2.0015E-5	6.2947E-6	3.9858E-3	6.1386E-9	-1.9435E-5	-5.3455E-9	1.5725E-4	NA	24971	3.80	0.56	-2.0021E-5	2.5730E-5	3.9858E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	1.4136E-7	2.8423E-7	1.5733E-4	0.00	90.00	0.00	0.00	63.56	89.88	1.5733E-4	2.2033E-6	-1.5261E-5	3.9876E-3	6.2395E-9	-1.9755E-5	-5.4334E-9	1.5733E-4	NA	24971	3.80	0.57	2.1970E-6	4.4931E-6	3.9876E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	1.6686E-6	-1.1387E-6	1.5859E-4	0.00	90.00	0.00	0.00	325.69	89.27	1.5860E-4	2.5939E-5	-3.8076E-5	4.0196E-3	6.3406E-9	-2.0075E-5	-5.5215E-9	1.5859E-4	NA	24971	3.80	0.58	2.5933E-5	-1.8001E-5	4.0197E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	2.7724E-6	-2.0922E-6	1.6108E-4	0.00	90.00	0.00	0.00	322.96	88.76	1.6111E-4	4.3095E-5	-5.3490E-5	4.0826E-3	6.4483E-9	-2.0416E-5	-5.6152E-9	1.6108E-4	NA	24971	3.80	0.59	4.3089E-5	-3.3074E-5	4.0826E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
