Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5A	3.9478E-7	2.5148E-8	7.0923E-5	0.00	90.00	0.00	0.00	3.64	89.68	7.0924E-5	6.1358E-6	4.0057E-7	1.7976E-3	1.5223E-10	3.0315E-9	-2.1799E-9	7.0923E-5	NA	24932	3.80	0.51	6.1357E-6	3.9754E-7	1.7976E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	4.3939E-7	-8.1350E-8	7.2304E-5	0.00	90.00	0.00	0.00	349.51	89.65	7.2306E-5	6.8292E-6	-1.2829E-6	1.8326E-3	1.5496E-10	3.0860E-9	-2.2191E-9	7.2304E-5	NA	24932	3.80	0.52	6.8290E-6	-1.2860E-6	1.8326E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	3.6071E-7	-6.3768E-8	7.3789E-5	0.00	90.00	0.00	0.00	349.97	89.72	7.3790E-5	5.6063E-6	-1.0049E-6	1.8702E-3	1.5769E-10	3.1403E-9	-2.2582E-9	7.3789E-5	NA	24932	3.80	0.53	5.6061E-6	-1.0081E-6	1.8702E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	8.7253E-8	7.3016E-8	7.5103E-5	0.00	90.00	0.00	0.00	39.92	89.91	7.5103E-5	1.3562E-6	1.1574E-6	1.9036E-3	1.6043E-10	3.1949E-9	-2.2974E-9	7.5103E-5	NA	24932	3.80	0.54	1.3561E-6	1.1542E-6	1.9036E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-2.6063E-7	2.4842E-7	7.6148E-5	0.00	90.00	0.00	0.00	136.37	89.73	7.6149E-5	-4.0505E-6	3.9303E-6	1.9301E-3	1.6316E-10	3.2493E-9	-2.3365E-9	7.6148E-5	NA	24932	3.80	0.55	-4.0507E-6	3.9270E-6	1.9301E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-5.0362E-7	4.1171E-7	7.6936E-5	0.00	90.00	0.00	0.00	140.73	89.52	7.6938E-5	-7.8270E-6	6.5116E-6	1.9500E-3	1.6608E-10	3.3073E-9	-2.3782E-9	7.6936E-5	NA	24932	3.80	0.56	-7.8272E-6	6.5083E-6	1.9500E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-5.7654E-7	5.6424E-7	7.7632E-5	0.00	90.00	0.00	0.00	135.62	89.40	7.7636E-5	-8.9603E-6	8.9228E-6	1.9677E-3	1.6899E-10	3.3654E-9	-2.4200E-9	7.7632E-5	NA	24932	3.80	0.57	-8.9605E-6	8.9195E-6	1.9677E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-5.2537E-7	7.2937E-7	7.8268E-5	0.00	90.00	0.00	0.00	125.77	89.34	7.8273E-5	-8.1651E-6	1.1533E-5	1.9838E-3	1.7172E-10	3.4197E-9	-2.4591E-9	7.8268E-5	NA	24932	3.80	0.58	-8.1653E-6	1.1530E-5	1.9838E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-4.5031E-7	8.2064E-7	7.8826E-5	0.00	90.00	0.00	0.00	118.76	89.32	7.8832E-5	-6.9986E-6	1.2976E-5	1.9979E-3	1.7446E-10	3.4743E-9	-2.4983E-9	7.8826E-5	NA	24932	3.80	0.59	-6.9988E-6	1.2973E-5	1.9979E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-4.4797E-7	7.7498E-7	7.9449E-5	0.00	90.00	0.00	0.00	120.03	89.35	7.9454E-5	-6.9622E-6	1.2254E-5	2.0137E-3	1.7719E-10	3.5286E-9	-2.5373E-9	7.9449E-5	NA	24932	3.80	0.60	-6.9624E-6	1.2251E-5	2.0137E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
